v8-version,7,1,302,31,0
code-creation,Builtin,3,12988,0x561e6a265d40,3536,TypedArrayQuickSort
code-creation,Builtin,3,12992,0x561e6a266b20,822,TypedArrayPrototypeSort
code-creation,Builtin,3,12997,0x561e6a266e60,198,DataViewPrototypeGetBuffer
code-creation,Builtin,3,13001,0x561e6a266f40,401,DataViewPrototypeGetByteLength
code-creation,Builtin,3,13006,0x561e6a2670e0,401,DataViewPrototypeGetByteOffset
code-creation,Builtin,3,13010,0x561e6a267280,1036,DataViewPrototypeGetUint8
code-creation,Builtin,3,13014,0x561e6a2676a0,1036,DataViewPrototypeGetInt8
code-creation,Builtin,3,13019,0x561e6a267ac0,1136,DataViewPrototypeGetUint16
code-creation,Builtin,3,13023,0x561e6a267f40,1132,DataViewPrototypeGetInt16
code-creation,Builtin,3,13027,0x561e6a2683c0,1304,DataViewPrototypeGetUint32
code-creation,Builtin,3,13032,0x561e6a2688e0,1176,DataViewPrototypeGetInt32
code-creation,Builtin,3,13036,0x561e6a268d80,1280,DataViewPrototypeGetFloat32
code-creation,Builtin,3,13040,0x561e6a2692a0,1400,DataViewPrototypeGetFloat64
code-creation,Builtin,3,13045,0x561e6a269820,1600,DataViewPrototypeGetBigUint64
code-creation,Builtin,3,13049,0x561e6a269e80,1620,DataViewPrototypeGetBigInt64
code-creation,Builtin,3,13054,0x561e6a26a4e0,1432,DataViewPrototypeSetUint8
code-creation,Builtin,3,13058,0x561e6a26aa80,1432,DataViewPrototypeSetInt8
code-creation,Builtin,3,13062,0x561e6a26b020,1540,DataViewPrototypeSetUint16
code-creation,Builtin,3,13067,0x561e6a26b640,1540,DataViewPrototypeSetInt16
code-creation,Builtin,3,13071,0x561e6a26bc60,1616,DataViewPrototypeSetUint32
code-creation,Builtin,3,13075,0x561e6a26c2c0,1616,DataViewPrototypeSetInt32
code-creation,Builtin,3,13080,0x561e6a26c920,1580,DataViewPrototypeSetFloat32
code-creation,Builtin,3,13084,0x561e6a26cf60,1728,DataViewPrototypeSetFloat64
code-creation,Builtin,3,13088,0x561e6a26d640,1620,DataViewPrototypeSetBigUint64
code-creation,Builtin,3,13093,0x561e6a26dca0,1620,DataViewPrototypeSetBigInt64
code-creation,Builtin,3,13097,0x561e6a26e300,12,GenericBuiltinTest22UT12ATHeapObject5ATSmi
code-creation,Builtin,3,13102,0x561e6a26e320,28,TestHelperPlus1
code-creation,Builtin,3,13106,0x561e6a26e340,28,TestHelperPlus2
code-creation,Builtin,3,13110,0x561e6a26e360,20,Load23ATFastPackedSmiElements
code-creation,Builtin,3,13115,0x561e6a26e380,120,Load25ATFastSmiOrObjectElements
code-creation,Builtin,3,13119,0x561e6a26e400,247,Load20ATFastDoubleElements
code-creation,Builtin,3,13124,0x561e6a26e500,308,Load20ATDictionaryElements
code-creation,Builtin,3,13128,0x561e6a26e640,20,Load19ATTempArrayElements
code-creation,Builtin,3,13132,0x561e6a26e660,24,Store23ATFastPackedSmiElements
code-creation,Builtin,3,13137,0x561e6a26e680,92,Store25ATFastSmiOrObjectElements
code-creation,Builtin,3,13142,0x561e6a26e6e0,40,Store20ATFastDoubleElements
code-creation,Builtin,3,13146,0x561e6a26e720,660,Store20ATDictionaryElements
code-creation,Builtin,3,13150,0x561e6a26e9c0,92,Store19ATTempArrayElements
code-creation,Builtin,3,13155,0x561e6a26ea20,336,SortCompareDefault
code-creation,Builtin,3,13159,0x561e6a26eb80,150,SortCompareUserFn
code-creation,Builtin,3,13163,0x561e6a26ec20,16,CanUseSameAccessor25ATGenericElementsAccessor
code-creation,Builtin,3,13170,0x561e6a26ec40,28,CanUseSameAccessor20ATDictionaryElements
code-creation,Builtin,3,13175,0x561e6a26ec60,292,CopyFromTempArray
code-creation,Builtin,3,13179,0x561e6a26eda0,612,CopyWithinSortArray
code-creation,Builtin,3,13183,0x561e6a26f020,1032,BinaryInsertionSort
code-creation,Builtin,3,13187,0x561e6a26f440,8932,MergeAt
code-creation,Builtin,3,13191,0x561e6a271740,1900,GallopLeft
code-creation,Builtin,3,13195,0x561e6a271ec0,1868,GallopRight
code-creation,Builtin,3,13198,0x561e6a272620,4038,ArrayTimSort
code-creation,Builtin,3,13202,0x561e6a273600,3484,ArrayPrototypeSort
code-creation,Builtin,3,13206,0x561e6a2743a0,36,LoadFixedElement17ATFixedInt32Array
code-creation,Builtin,3,13211,0x561e6a2743e0,207,StoreFixedElement17ATFixedInt32Array
code-creation,Builtin,3,13216,0x561e6a2744c0,151,LoadFixedElement19ATFixedFloat32Array
code-creation,Builtin,3,13220,0x561e6a274560,48,StoreFixedElement19ATFixedFloat32Array
code-creation,Builtin,3,13225,0x561e6a2745a0,147,LoadFixedElement19ATFixedFloat64Array
code-creation,Builtin,3,13230,0x561e6a274640,44,StoreFixedElement19ATFixedFloat64Array
code-creation,Builtin,3,13235,0x561e6a274680,40,LoadFixedElement24ATFixedUint8ClampedArray
code-creation,Builtin,3,13240,0x561e6a2746c0,40,StoreFixedElement24ATFixedUint8ClampedArray
code-creation,Builtin,3,13245,0x561e6a274700,267,LoadFixedElement21ATFixedBigUint64Array
code-creation,Builtin,3,13250,0x561e6a274820,88,StoreFixedElement21ATFixedBigUint64Array
code-creation,Builtin,3,13255,0x561e6a274880,291,LoadFixedElement20ATFixedBigInt64Array
code-creation,Builtin,3,13260,0x561e6a2749c0,88,StoreFixedElement20ATFixedBigInt64Array
code-creation,Builtin,3,13265,0x561e6a274a20,40,LoadFixedElement17ATFixedUint8Array
code-creation,Builtin,3,13270,0x561e6a274a60,40,StoreFixedElement17ATFixedUint8Array
code-creation,Builtin,3,13274,0x561e6a274aa0,40,LoadFixedElement16ATFixedInt8Array
code-creation,Builtin,3,13279,0x561e6a274ae0,40,StoreFixedElement16ATFixedInt8Array
code-creation,Builtin,3,13284,0x561e6a274b20,40,LoadFixedElement18ATFixedUint16Array
code-creation,Builtin,3,13289,0x561e6a274b60,44,StoreFixedElement18ATFixedUint16Array
code-creation,Builtin,3,13293,0x561e6a274ba0,40,LoadFixedElement17ATFixedInt16Array
code-creation,Builtin,3,13298,0x561e6a274be0,44,StoreFixedElement17ATFixedInt16Array
code-creation,Builtin,3,13303,0x561e6a274c20,171,LoadFixedElement18ATFixedUint32Array
code-creation,Builtin,3,13308,0x561e6a274ce0,207,StoreFixedElement18ATFixedUint32Array
code-creation,Builtin,3,13312,0x561e6a274dc0,16,GenericBuiltinTest5ATSmi
code-creation,Builtin,3,13317,0x561e6a274de0,47,Load25ATGenericElementsAccessor
code-creation,Builtin,3,13321,0x561e6a274e20,51,Store25ATGenericElementsAccessor
code-creation,Builtin,3,13326,0x561e6a274e60,36,CanUseSameAccessor20ATFastDoubleElements
code-creation,Builtin,3,13331,0x561e6a274ea0,36,CanUseSameAccessor23ATFastPackedSmiElements
code-creation,Builtin,3,13336,0x561e6a274ee0,36,CanUseSameAccessor25ATFastSmiOrObjectElements
code-creation,Builtin,3,13341,0x561e6a274f20,12,CollatorConstructor
code-creation,Builtin,3,13345,0x561e6a274f40,12,CollatorInternalCompare
code-creation,Builtin,3,13349,0x561e6a274f60,12,CollatorPrototypeCompare
code-creation,Builtin,3,13353,0x561e6a274f80,12,CollatorSupportedLocalesOf
code-creation,Builtin,3,13358,0x561e6a274fa0,12,CollatorPrototypeResolvedOptions
code-creation,Builtin,3,13362,0x561e6a274fc0,12,DatePrototypeToLocaleDateString
code-creation,Builtin,3,13367,0x561e6a274fe0,12,DatePrototypeToLocaleString
code-creation,Builtin,3,13371,0x561e6a275000,12,DatePrototypeToLocaleTimeString
code-creation,Builtin,3,13376,0x561e6a275020,12,DateTimeFormatConstructor
code-creation,Builtin,3,13380,0x561e6a275040,12,DateTimeFormatInternalFormat
code-creation,Builtin,3,13385,0x561e6a275060,12,DateTimeFormatPrototypeFormat
code-creation,Builtin,3,13389,0x561e6a275080,12,DateTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,13394,0x561e6a2750a0,12,DateTimeFormatPrototypeResolvedOptions
code-creation,Builtin,3,13399,0x561e6a2750c0,12,DateTimeFormatSupportedLocalesOf
code-creation,Builtin,3,13406,0x561e6a2750e0,12,ListFormatConstructor
code-creation,Builtin,3,13410,0x561e6a275100,332,ListFormatPrototypeFormat
code-creation,Builtin,3,13414,0x561e6a275260,463,ListFormatPrototypeFormatToParts
code-creation,Builtin,3,13419,0x561e6a275440,12,ListFormatPrototypeResolvedOptions
code-creation,Builtin,3,13424,0x561e6a275460,12,ListFormatSupportedLocalesOf
code-creation,Builtin,3,13428,0x561e6a275480,12,LocaleConstructor
code-creation,Builtin,3,13432,0x561e6a2754a0,12,LocalePrototypeBaseName
code-creation,Builtin,3,13436,0x561e6a2754c0,12,LocalePrototypeCalendar
code-creation,Builtin,3,13441,0x561e6a2754e0,12,LocalePrototypeCaseFirst
code-creation,Builtin,3,13445,0x561e6a275500,12,LocalePrototypeCollation
code-creation,Builtin,3,13449,0x561e6a275520,12,LocalePrototypeHourCycle
code-creation,Builtin,3,13454,0x561e6a275540,12,LocalePrototypeLanguage
code-creation,Builtin,3,13458,0x561e6a275560,12,LocalePrototypeMaximize
code-creation,Builtin,3,13462,0x561e6a275580,12,LocalePrototypeMinimize
code-creation,Builtin,3,13466,0x561e6a2755a0,12,LocalePrototypeNumeric
code-creation,Builtin,3,13470,0x561e6a2755c0,12,LocalePrototypeNumberingSystem
code-creation,Builtin,3,13475,0x561e6a2755e0,12,LocalePrototypeRegion
code-creation,Builtin,3,13479,0x561e6a275600,12,LocalePrototypeScript
code-creation,Builtin,3,13483,0x561e6a275620,12,LocalePrototypeToString
code-creation,Builtin,3,13488,0x561e6a275640,12,NumberFormatConstructor
code-creation,Builtin,3,13492,0x561e6a275660,12,NumberFormatInternalFormatNumber
code-creation,Builtin,3,13496,0x561e6a275680,12,NumberFormatPrototypeFormatNumber
code-creation,Builtin,3,13501,0x561e6a2756a0,12,NumberFormatPrototypeFormatToParts
code-creation,Builtin,3,13506,0x561e6a2756c0,12,NumberFormatPrototypeResolvedOptions
code-creation,Builtin,3,13510,0x561e6a2756e0,12,NumberFormatSupportedLocalesOf
code-creation,Builtin,3,13515,0x561e6a275700,12,PluralRulesConstructor
code-creation,Builtin,3,13519,0x561e6a275720,12,PluralRulesPrototypeResolvedOptions
code-creation,Builtin,3,13524,0x561e6a275740,12,PluralRulesPrototypeSelect
code-creation,Builtin,3,13528,0x561e6a275760,12,PluralRulesSupportedLocalesOf
code-creation,Builtin,3,13533,0x561e6a275780,12,RelativeTimeFormatConstructor
code-creation,Builtin,3,13537,0x561e6a2757a0,12,RelativeTimeFormatPrototypeFormat
code-creation,Builtin,3,13542,0x561e6a2757c0,12,RelativeTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,13547,0x561e6a2757e0,12,RelativeTimeFormatPrototypeResolvedOptions
code-creation,Builtin,3,13552,0x561e6a275800,12,RelativeTimeFormatSupportedLocalesOf
code-creation,Builtin,3,13556,0x561e6a275820,12,StringPrototypeNormalizeIntl
code-creation,Builtin,3,13561,0x561e6a275840,12,StringPrototypeToLocaleLowerCase
code-creation,Builtin,3,13565,0x561e6a275860,12,StringPrototypeToLocaleUpperCase
code-creation,Builtin,3,13570,0x561e6a275880,275,StringPrototypeToLowerCaseIntl
code-creation,Builtin,3,13574,0x561e6a2759a0,12,StringPrototypeToUpperCaseIntl
code-creation,Builtin,3,13579,0x561e6a2759c0,928,StringToLowerCaseIntl
code-creation,Builtin,3,13583,0x561e6a275d80,12,SegmenterConstructor
code-creation,Builtin,3,13587,0x561e6a275da0,12,SegmenterPrototypeResolvedOptions
code-creation,Builtin,3,13592,0x561e6a275dc0,12,SegmenterSupportedLocalesOf
code-creation,Builtin,3,13596,0x561e6a275de0,12,V8BreakIteratorConstructor
code-creation,Builtin,3,13600,0x561e6a275e00,12,V8BreakIteratorInternalAdoptText
code-creation,Builtin,3,13605,0x561e6a275e20,12,V8BreakIteratorInternalBreakType
code-creation,Builtin,3,13610,0x561e6a275e40,12,V8BreakIteratorInternalCurrent
code-creation,Builtin,3,13614,0x561e6a275e60,12,V8BreakIteratorInternalFirst
code-creation,Builtin,3,13619,0x561e6a275e80,12,V8BreakIteratorInternalNext
code-creation,Builtin,3,13623,0x561e6a275ea0,12,V8BreakIteratorPrototypeAdoptText
code-creation,Builtin,3,13628,0x561e6a275ec0,12,V8BreakIteratorPrototypeBreakType
code-creation,Builtin,3,13632,0x561e6a275ee0,12,V8BreakIteratorPrototypeCurrent
code-creation,Builtin,3,13637,0x561e6a275f00,12,V8BreakIteratorPrototypeFirst
code-creation,Builtin,3,13644,0x561e6a275f20,12,V8BreakIteratorPrototypeNext
code-creation,Builtin,3,13648,0x561e6a275f40,12,V8BreakIteratorPrototypeResolvedOptions
code-creation,Builtin,3,13653,0x561e6a275f60,12,V8BreakIteratorSupportedLocalesOf
code-creation,LazyCompile,3,14175,0x561e6a1d2220,12, :1:1,0x23a063704f40,
code-creation,Callback,-2,14189,0x561e6a058c20,1,Window
code-creation,Callback,-2,14193,0x561e6a058c20,1,addEventListener
code-creation,Callback,-2,14197,0x561e6a058c20,1,removeEventListener
code-creation,Callback,-2,14201,0x561e6a058c20,1,dispatchEvent
code-creation,Callback,-2,14205,0x561e6a058c20,1,EventTarget
code-creation,Callback,-2,14209,0x561e6a058c20,1,WindowProperties
code-creation,Callback,-2,14213,0x561e6a058c20,1,stop
code-creation,Callback,-2,14216,0x561e6a058c20,1,open
code-creation,Callback,-2,14220,0x561e6a058c20,1,alert
code-creation,Callback,-2,14223,0x561e6a058c20,1,confirm
code-creation,Callback,-2,14227,0x561e6a058c20,1,prompt
code-creation,Callback,-2,14230,0x561e6a058c20,1,print
code-creation,Callback,-2,14234,0x561e6a058c20,1,queueMicrotask
code-creation,Callback,-2,14237,0x561e6a058c20,1,requestAnimationFrame
code-creation,Callback,-2,14242,0x561e6a058c20,1,cancelAnimationFrame
code-creation,Callback,-2,14246,0x561e6a058c20,1,captureEvents
code-creation,Callback,-2,14250,0x561e6a058c20,1,releaseEvents
code-creation,Callback,-2,14253,0x561e6a058c20,1,requestIdleCallback
code-creation,Callback,-2,14257,0x561e6a058c20,1,cancelIdleCallback
code-creation,Callback,-2,14261,0x561e6a058c20,1,getComputedStyle
code-creation,Callback,-2,14265,0x561e6a058c20,1,matchMedia
code-creation,Callback,-2,14269,0x561e6a058c20,1,moveTo
code-creation,Callback,-2,14273,0x561e6a058c20,1,moveBy
code-creation,Callback,-2,14276,0x561e6a058c20,1,resizeTo
code-creation,Callback,-2,14280,0x561e6a058c20,1,resizeBy
code-creation,Callback,-2,14283,0x561e6a058c20,1,getSelection
code-creation,Callback,-2,14287,0x561e6a058c20,1,find
code-creation,Callback,-2,14290,0x561e6a058c20,1,webkitRequestAnimationFrame
code-creation,Callback,-2,14295,0x561e6a058c20,1,webkitCancelAnimationFrame
code-creation,Callback,-2,14299,0x561e6a058c20,1,fetch
code-creation,Callback,-2,14303,0x561e6a058c20,1,btoa
code-creation,Callback,-2,14306,0x561e6a058c20,1,atob
code-creation,Callback,-2,14310,0x561e6a058c20,1,setTimeout
code-creation,Callback,-2,14313,0x561e6a058c20,1,clearTimeout
code-creation,Callback,-2,14317,0x561e6a058c20,1,setInterval
code-creation,Callback,-2,14321,0x561e6a058c20,1,clearInterval
code-creation,Callback,-2,14324,0x561e6a058c20,1,createImageBitmap
code-creation,Callback,-2,14328,0x561e6a058c20,1,scroll
code-creation,Callback,-2,14332,0x561e6a058c20,1,scrollTo
code-creation,Callback,-2,14337,0x561e6a058c20,1,scrollBy
code-creation,Callback,-2,14343,0x561e6a058c20,1,Node
code-creation,Callback,-2,14349,0x561e6a058c20,1,hasChildNodes
code-creation,Callback,-2,14355,0x561e6a058c20,1,getRootNode
code-creation,Callback,-2,14361,0x561e6a058c20,1,normalize
code-creation,Callback,-2,14367,0x561e6a058c20,1,cloneNode
code-creation,Callback,-2,14370,0x561e6a058c20,1,isEqualNode
code-creation,Callback,-2,14374,0x561e6a058c20,1,isSameNode
code-creation,Callback,-2,14378,0x561e6a058c20,1,compareDocumentPosition
code-creation,Callback,-2,14382,0x561e6a058c20,1,contains
code-creation,Callback,-2,14386,0x561e6a058c20,1,lookupPrefix
code-creation,Callback,-2,14389,0x561e6a058c20,1,lookupNamespaceURI
code-creation,Callback,-2,14393,0x561e6a058c20,1,isDefaultNamespace
code-creation,Callback,-2,14397,0x561e6a058c20,1,insertBefore
code-creation,Callback,-2,14401,0x561e6a058c20,1,appendChild
code-creation,Callback,-2,14405,0x561e6a058c20,1,replaceChild
code-creation,Callback,-2,14409,0x561e6a058c20,1,removeChild
code-creation,Callback,-2,14412,0x561e6a058c20,1,Document
code-creation,Callback,-2,14416,0x561e6a058c20,1,getElementsByTagName
code-creation,Callback,-2,14420,0x561e6a058c20,1,getElementsByTagNameNS
code-creation,Callback,-2,14424,0x561e6a058c20,1,getElementsByClassName
code-creation,Callback,-2,14434,0x561e6a058c20,1,createDocumentFragment
code-creation,Callback,-2,14438,0x561e6a058c20,1,createTextNode
code-creation,Callback,-2,14442,0x561e6a058c20,1,createCDATASection
code-creation,Callback,-2,14446,0x561e6a058c20,1,createComment
code-creation,Callback,-2,14450,0x561e6a058c20,1,createProcessingInstruction
code-creation,Callback,-2,14454,0x561e6a058c20,1,importNode
code-creation,Callback,-2,14458,0x561e6a058c20,1,adoptNode
code-creation,Callback,-2,14462,0x561e6a058c20,1,createAttribute
code-creation,Callback,-2,14466,0x561e6a058c20,1,createAttributeNS
code-creation,Callback,-2,14470,0x561e6a058c20,1,createEvent
code-creation,Callback,-2,14473,0x561e6a058c20,1,createRange
code-creation,Callback,-2,14477,0x561e6a058c20,1,createNodeIterator
code-creation,Callback,-2,14481,0x561e6a058c20,1,createTreeWalker
code-creation,Callback,-2,14485,0x561e6a058c20,1,getElementsByName
code-creation,Callback,-2,14489,0x561e6a058c20,1,open
code-creation,Callback,-2,14492,0x561e6a058c20,1,close
code-creation,Callback,-2,14496,0x561e6a058c20,1,write
code-creation,Callback,-2,14499,0x561e6a058c20,1,writeln
code-creation,Callback,-2,14503,0x561e6a058c20,1,hasFocus
code-creation,Callback,-2,14506,0x561e6a058c20,1,execCommand
code-creation,Callback,-2,14510,0x561e6a058c20,1,queryCommandEnabled
code-creation,Callback,-2,14520,0x561e6a058c20,1,queryCommandIndeterm
code-creation,Callback,-2,14524,0x561e6a058c20,1,queryCommandState
code-creation,Callback,-2,14528,0x561e6a058c20,1,queryCommandSupported
code-creation,Callback,-2,14533,0x561e6a058c20,1,queryCommandValue
code-creation,Callback,-2,14537,0x561e6a058c20,1,clear
code-creation,Callback,-2,14540,0x561e6a058c20,1,captureEvents
code-creation,Callback,-2,14544,0x561e6a058c20,1,releaseEvents
code-creation,Callback,-2,14548,0x561e6a058c20,1,exitPointerLock
code-creation,Callback,-2,14551,0x561e6a058c20,1,createElement
code-creation,Callback,-2,14555,0x561e6a058c20,1,createElementNS
code-creation,Callback,-2,14559,0x561e6a058c20,1,caretRangeFromPoint
code-creation,Callback,-2,14563,0x561e6a058c20,1,getSelection
code-creation,Callback,-2,14567,0x561e6a058c20,1,elementFromPoint
code-creation,Callback,-2,14571,0x561e6a058c20,1,elementsFromPoint
code-creation,Callback,-2,14575,0x561e6a058c20,1,getElementById
code-creation,Callback,-2,14579,0x561e6a058c20,1,prepend
code-creation,Callback,-2,14582,0x561e6a058c20,1,append
code-creation,Callback,-2,14586,0x561e6a058c20,1,querySelector
code-creation,Callback,-2,14589,0x561e6a058c20,1,querySelectorAll
code-creation,Callback,-2,14593,0x561e6a058c20,1,webkitCancelFullScreen
code-creation,Callback,-2,14598,0x561e6a058c20,1,webkitExitFullscreen
code-creation,Callback,-2,14602,0x561e6a058c20,1,createExpression
code-creation,Callback,-2,14606,0x561e6a058c20,1,createNSResolver
code-creation,Callback,-2,14610,0x561e6a058c20,1,evaluate
code-creation,Callback,-2,14613,0x561e6a058c20,1,HTMLDocument
code-creation,Callback,-2,14617,0x561e6a058c20,1,Window
code-creation,Callback,-2,14621,0x561e6a058c20,1,addEventListener
code-creation,Callback,-2,14624,0x561e6a058c20,1,removeEventListener
code-creation,Callback,-2,14629,0x561e6a058c20,1,dispatchEvent
code-creation,Callback,-2,14632,0x561e6a058c20,1,EventTarget
code-creation,Callback,-2,14636,0x561e6a058c20,1,WindowProperties
code-creation,Callback,-2,14640,0x561e6a058c20,1,stop
code-creation,Callback,-2,14643,0x561e6a058c20,1,open
code-creation,Callback,-2,14647,0x561e6a058c20,1,alert
code-creation,Callback,-2,14650,0x561e6a058c20,1,confirm
code-creation,Callback,-2,14654,0x561e6a058c20,1,prompt
code-creation,Callback,-2,14657,0x561e6a058c20,1,print
code-creation,Callback,-2,14661,0x561e6a058c20,1,queueMicrotask
code-creation,Callback,-2,14665,0x561e6a058c20,1,requestAnimationFrame
code-creation,Callback,-2,14669,0x561e6a058c20,1,cancelAnimationFrame
code-creation,Callback,-2,14673,0x561e6a058c20,1,captureEvents
code-creation,Callback,-2,14677,0x561e6a058c20,1,releaseEvents
code-creation,Callback,-2,14680,0x561e6a058c20,1,requestIdleCallback
code-creation,Callback,-2,14684,0x561e6a058c20,1,cancelIdleCallback
code-creation,Callback,-2,14691,0x561e6a058c20,1,getComputedStyle
code-creation,Callback,-2,14696,0x561e6a058c20,1,matchMedia
code-creation,Callback,-2,14699,0x561e6a058c20,1,moveTo
code-creation,Callback,-2,14703,0x561e6a058c20,1,moveBy
code-creation,Callback,-2,14706,0x561e6a058c20,1,resizeTo
code-creation,Callback,-2,14710,0x561e6a058c20,1,resizeBy
code-creation,Callback,-2,14713,0x561e6a058c20,1,getSelection
code-creation,Callback,-2,14717,0x561e6a058c20,1,find
code-creation,Callback,-2,14721,0x561e6a058c20,1,webkitRequestAnimationFrame
code-creation,Callback,-2,14725,0x561e6a058c20,1,webkitCancelAnimationFrame
code-creation,Callback,-2,14729,0x561e6a058c20,1,fetch
code-creation,Callback,-2,14733,0x561e6a058c20,1,btoa
code-creation,Callback,-2,14736,0x561e6a058c20,1,atob
code-creation,Callback,-2,14740,0x561e6a058c20,1,setTimeout
code-creation,Callback,-2,14744,0x561e6a058c20,1,clearTimeout
code-creation,Callback,-2,14747,0x561e6a058c20,1,setInterval
code-creation,Callback,-2,14751,0x561e6a058c20,1,clearInterval
